text,label
መንግስትን ከ300 ሚሊዮን ብር በላይ አሳጥተውታል የተባሉ የአዳማ ገቢዎችና ጉሙሩክ ቅርንጫፍ የስራ ሃላፊዎችና ባለሃብቶች በከባድ የሙስና ወንጀል ዛሬ ክስ ተመሰረተባቸው።  ክስ ከተመሰረተባቸው 5ቱ ግለሰቦች መካከል የቅርንጫፉ ስራአስኪያጅ የነበሩት አሞኘ ታገለ እና የደንብ ማስከበር ሃላፊው ተመስገን ጉላል፤  ከእነ አቶ መላኩ ፈንታ ጋር በሌላ መዝገብ በሙስና ወንጀል ተከሰው ጉዳያቸውን እየተከታተሉ ነው የሚገኘው  ክሱን የተመለከተው የፌደራል ከፍተኛ ፍርድ ቤት 18ኛ የወንጀል ችሎት ነው።  ተከሳሾቹ አቶ አሞኘ ታገለ በኢትዮዽያ ገቢዎችና ጉሙሩክ ባለስልጣን የአዳማ ቅርንጫፍ ዋና ስራ አስኪያጅ የነበሩ፣ በቅርንጫፉ የደንብ ማስከበር ሃላፊው ተመስገን ጉላል፣ የጉሙሩክ ክልል ሃላፊው ባሮ ሃለፎም፣ አስመጨና ላኪዎቹ ታደለ ብርሃኑ እና ወልደሚካኤል ሃለፎም ናቸው።  የፌደራል ስነምግባርና ጸረ ሙስና ኮሚሽን አቃቤህግ በግለሰቦቹ ላይ ከሙስና ጋር በተያያዘ 12 ክሶችን ነው የመሰረተባቸው።  የስራ ሃላፊዎቹ ከባለሃብቶቹ ጋር ህገ ወጥ የጥቅም ትስስር በመፍጠር በፍተሻ ጣቢያው ላይ በጥቅም የሚገናኟቸውን የድንገተኛ ፍተሻ፣ የምርመራና የመረጃ ቡድኖችን በመመደብ ባለሃብቶቹ ከውጭ ሃገር የሚያስገቧቸው እቃዎች በአግባቡ ሳይፈተሹ እንዲገቡ አድርገዋል ነው የሚለው ክሱ።  በዚህም 4ኛው ተከሳሽ ባለሃብቱ ታደለ ብርሃኑ በራሱ በወንድሙ፣ በእህቶቹ፣ በእህቱ ባልና ሙሃዲን ሙደሲር በተባሉ ነጋዴ ንግድ ፍቃድ፥ ከ2000 እስከ 2005 ዓ.ም በተደጋጋሚ የሚያስመጣቸውን ዲሾች፣ ረሲቨሮች፣ የተለያዩ አክሰሰሪዎች፣ ኳሶች፣ ሞባይሎች እና ሌሎች እቃዎችን፥ ዲክለር ካደረገው ውጪ በልዩነት ማስመጣቱን እያወቁ ሙሉ ለሙሉ እንዲፈተሽ ሳያደርጉ ዲክለር ባደረገው ብቻ አስተናግደዋል የሚል ነው ክሱ ላይ የሰፈረው።  በሌላ ጊዜ የባለሃብቱ እቃዎች ከውጭ ሲገቡ ከመረጃው ጋር ተገናዝቦ ልዩነት እንዳላቸው እየታወቀ በሀግ እንዳይጠየቅ አስደርገዋል የሚለውም ተጠቅሷል።  በተመሳሳይ 5ኛው ተከሳሽ ባለሃብቱ ወልደሚካኤል ሃለፎምም ከ2000 እስከ 2005 ዓ.ም በተደጋጋሚ ያስመጣቸውን የብረት ሽቦዎች እና አልባሳቶችን ጨምሮ የተለያዩ እቃዎችን ዲክለር ካደረገው ውጭ በልዩነት ማስመጣቱን እያወቁ ሙሉ ለሙሉ እንዳይፈተሽ አስደርገዋል የሚለውም በክሱ ተዘርዝሯል።  በዚህ ውለታቸው 1ኛው ተከሳሽ የአዳማ ቅርንጫፍ ስራአስኪያጅ የነበረው አሞኘ ታገለ፥  ከባለሃብቱ ታደለ ብርሃኑ በተለያዩ ጊዜያት 400 ሺህ ብር ጉቦ ተቀብሏል የሚለውም በክሱ ተጠቅሷል።  የቅርንጫፉ ደንብ ማስከበር ሃላፊ የነበረው ተመስገን ጉላል ከ 5ኛው ተከሳሽ ወልደሚካኤል ሃለፎም እስከ 600 ሺህ ብር ጉቦ ተቀብሏል ነው የሚለው ክሱ።  አቶ ተመስገን ጉላል ከርሱ ብቻ አይደለም ከ4ተኛው ተከሳሽ ታደለ ብርሃኑ በቦሌ ክፍለከተማ 3መቶ ካሬ ሜትር ቦታ ላይ የተገነባውን የመኖሪያ ቤት ሽያጭ በማስመሰል ተበርክቶለታል የሚለውም በክሱ ተመልክቷል።  እንዲሁም ባለሃብቱ ሙሃዲን ሙደሲር በተባለ ነጋዴ ስም ከውጭ ያስገባትን አንድ የቤት መኪና ተረክቦ ሲገለገልበት ነበር ይላል ክሱ።  3ኛው ተከሳሽ የጉሙሩክ ክልል ሃላፊ እና በተለያዩ የስራ መደቦች ተቀጥሮ ሲሰራ የነበረው ባሮ ሃለፎምም ከባለሃብቶቹ ድርሻውን ተቀብሏል።  ከሁለቱ ባለሃብቶች እስከ 10 ሺህ ብር እና ከታደለ ብርሃኑ አንድ ኤፍ ኤስ አር የጭነት መኪና በሽያጭ መልክ ለውለታው በስጦታ መልክ ተረክቧል የሚለው በክሱ ተጠቅሷል።  በእንዲህ አይነቱ ህገ ወጥ የጥቅም ትስስር ህግ በመጣሱ የስራ ሃላፊዎቹ ለባላሀብቶቹ በፈጠሩት ምቹ ሁኔታ፥ 4ኛው ተከሳሽ ባላሃብቱ ታደለ ብርሃኑ ከአራት አመታት በላይ ካካሄደው የንግድ እንቅስቃሴ ከሰበሰበው ገቢ ላይ ለመንግስት ገቢ ማደረግ የነበረበትን የተጨማሪ እሴት ታክስ ወለድና መቀጮ እንዲሁም የተጨማሪ እሴት ታክስ ወለድና መቀጮ በድምሩ ከ256 ሚሊዮን ብር በላይ አሳውቆ ባለመክፈሉ ህግን በመጣስ ግብር ያለመክፈል ወንጀል ተከሷል።  5ኛው ተከሳሽ ባለሃብቱ ወልደሚካኤል ሃለፎም የተጨማሪ እሴት ታክስ እና የንግድ ትርፍ ግብር ወለድና መቀጮ ከ45 ሚሊዮን ብር በላይ ገንዘብ አሳውቆ ባለመክፈሉ፥ በፈጸመው ህግን በመጣስ ግብር አለመክፈል ወንጀል ነው አቃቤ ህግ የከሰሰው።  ከሳሽ አቃቤ ህግ ክሱን ያሰረዱልኛል ያላቸውን 57 የሰው ምስክርና የሰነድ ማስረጆችን አያያዞ ለፌደራሉ ከፍተኛ ፍርድ ቤት 18ኛ የወንጀል ችሎት አቅርቦ፥ ዛሬ ተከሳሾች ፍርድ ቤት ቀርበው ክሱ ተነቦላቸዋል።  አቶ አሞኘ ታገለ እና ተመስገን ጉላል ይሄ ክስ እነ አቶ መላኩ ፈንታ በተከሰሱበት መዝገብ እየታየ በመሆኑ በድጋሚ ልንከሰስ አይገባም በማለት ተቃውሟቸውን አቅርበዋል።  የተከሳሽ ጠበቆች በበኩላቸው ከክሱ ጋር የተያያዘው የሰነድ ማስረጃ ያልተሟላ ከመሆኑ ጋር በተያያዘ የተሟላ አይደለም በማለት አቤቱታ አቅርበዋል፤ የደንበኞቻቸው የዋስትና መብት እንዲከበርም ጭምር በማከል።  አቃቤ ህግ በበኩሉ በተመሰረተባቸው ክስ ጥፋተኛ የሚባሉ ከሆነ ከ10 አመት በላይ ስለሚታሰሩ የኮሚሽኑ አዋጅ ለእንዲህ አይነቱ ክስ ዋስትና አይፈቅድም በማለት ተከራክሯል።  ፍርድ ቤቱ እርግጥ ነው አዋጁ ዋስትና ይከለክላል በማለት የዋስትና ጥያቄያቸው ውድቅ በማድረግ ከሰነድ ማስረጃ ጋር ተያይዞ የተቀረበው አቤቱታ ላይ አቃቤ ህግ በአቤቱታው መሰረት ሰነዶችን ለሃምሌ 7 አስተካክሎ ይቅረብ ብሏል።  ችሎቱ ድጋሚ የተመሰረተብን ክስ ነው በሚል ከአቶ አሞኘ ታገለ እና ተመስገን ጉላል የተነሳው አቤቱታ ተመርምሮ ትእዛዝ የሚሰጠው የማስረጃ ሰነዱ ከተስተካከለ በኋላ ብሏል።  እነ አቶ አሞኘ ታገለ እና ተመስገን ጉላል ብሎም ባለሃብቶቹ በሌላ መዝገብ ተከሰው ጉዳያቸውን እየተከታተሉ ነው የሚገኘው።  በጥላሁን ካሳ,0
ኢትዮጵያና ብሪታንያ የ4 ነጥብ 7 ቢሊየን ብር የድጋፍ ስምምነት ተፈራረሙ  አዲስ አበባ፣ ሐምሌ 21፣ 2012 (ኤፍ.ቢ.ሲ) ኢትዮጵያና ብሪታንያ የ4 ነጥብ 7 ቢሊየን ብር (105 ሚሊየን ፓውንድ) ሁለት የድጋፍ ስምምነቶችን  ተፈራረሙ።  የድጋፍ ስምምነቱንም የገንዘብ ሚኒስትር አቶ አህመድ ሽዴ እና የብሪታንያ የአፍሪካ ሚኒስትር ጀምስ ደድሪጅ  ናቸው በዛሬው እለት በአዲስ አበባ የተፈራረሙት።   በዚህም መሰረት የመጀመሪያው የድጋፍ ስመምነት በ60 ሚሊየን ፓውድ የሚተገበር ሲሆን፥ ድጋፉም ለመሬት ኢንቨስትመንት ትራንፎርሜሽን ትግበራ የሚውል እና በአራት ክልሎች ማለትም (በኦሮሚያ፣ አማራ፣ ትግራይ እና ደቡብ ክልል) የሚተገበር መሆኑም ታውቋል።  በዚህምለ 7 ሚሊየን የመሬት ይዞታዎች የይዞታ ማረጋገጫ የሚሰጥ ሲሆን፥ ሁለተኛ ዙር የመሬት ይዞታ ማረጋገጫ በሚሰጥባቸው 103 ወረዳዎችንም ኮምፒውተራይዝድ የማድረግ ስራ ይተገበራል።  የገንዘብ ድጋፉም የ1 ነጥብ 2 ሚሊየን አነስተኛ ደረጃ ላይ የሚገኙ አርሶ አደሮችን ገቢ በ15 በመቶ እንደሚያሳድግም ነው የሚጠበቀው።  ሁለተኛው የድጋፍ ስምምነት ደግሞ የ45 ሚሊየን ፓውንድ ሲሆን፥ ይህም የኢትዮጵያን የኢኮኖሚ ትራንስፎርሜሽን ለማጠናከር የሚውል መሆኑም ታውቋል።  #FBC  የዜና ሰዓት ሳይጠብቁ የፋና ብሮድካስቲንግ ኮርፖሬትን ትኩስ እና ሰበር ዜናዎችን በፍጥነት በአጭር የፅሁፍ መልዕክት መልክ በስልክዎ ላይ እንዲደርስዎ ወደ 8111 OK ብለው ይላኩ።,0
በወንጀል ተጠርጥረው በቁጥጥር ስር የዋሉት የሜቴክ አመራሮች ታመዋል እየተባለ ነው!!!,1
"ኦቦ ሽመልስ አብዲሳ ዛሬ ስለ ሕወሓት ይህን ብለዋል! ""ህወሀት ምንም የኦሮሞን ህዝብ ቢበድልም፤ ህወሀት ባለው የጠነከረ ፌዴራሊስ አስተሳሰብ ግን ከየትኛውም  ከማናአውንየምንተመማንበት "" https://youtu.be/Gu2H-BPUPwY",1
በኢትዮጵያ የሲቪል ማህበራት የሚጠበቅባቸውን ሚና እየተወጡ አይደለም ተባለ፡፡ መንግስት የማህበራቱን ችግሮች ለመፍታት ድጋፍ አደርጋለሁ ብሏል፡፡,0
ዶ/ር አብይ በለማ  የተሰራበት ግፍ ዘረገፈው አስገራሚው ንግግር… https://www.zena365.com/watch.php?vid=45889f3d70c,1
[ሰበር መረጃ] ለኮሮና ህይወት አድን መድሃኒት ተገኘ !,1
በኢትዮጵያ ተጨማሪ  653 ሰዎች የኮሮና ቫይረስ ተገኘባቸው፤  ***የ11 ሰዎች ሕይወትም አልፏል  በኢትዮጵያ ባለፉት 24 ሰዓት ውስጥ በተደረገው 6 ሺህ 503  የላብራቶሪ ምርመራ ተጨማሪ 653 ሰዎች የኮሮና ቫይረስ እንደተገኘባቸውና የ 11 ሰዎች ህይወት ማለፉን የጤና ሚኒስቴር አስታወቀ።  በዚህም በአጠቃላይ በኢትዮጵያ ቫይረሱ በምርመራ የተገኘባቸው ሰዎች ቁጥር 15 ሺህ 200  ደርሷል።  በትናንትናው ዕለት ተጨማሪ  የ11 ሰዎች ህይወት በቫይረሱ ምክንያት ያለፈ ሲሆን፥ በአጠቃላይ በኢትዮጵያ በቫይረሱ ምክንያት ህይወታቸው ያለፈ ሰዎች ቁጥር 239 መድረሱም ታውቋል።  በሌላ በኩል በትናንትናው ዕለት 170 ሰዎች ከቫይረሱ ያገገሙ ሲሆን በዚህም በአጠቃላይ ያገገሙ ሰዎች ቁጥር 6ሺህ 526 ደርሷል።,0
ሰበር ዜና!! አቶ ስዩም መስፍን ያጋለጡት የዶ/ር አብይ ምስጢር መነጋገሪያ ሆኗል!! ይህን ሊንክ ተጭነው ሙሉ መረጃውን ይመልከቱ! ተጨማሪ መረጃ በቶሎ እንዲደርሶት በላይክ፤ሼር ይደመሩ!! https://www.hahuhulu.com/watch.php?vid=9011da4a9,1
በደቡብ ብሔር፣ ብሔረሰቦችና ሕዝቦች ክልል በሚገኙት በአሌ ልዩ ወረዳ እና በኮንሶ ዞን መካከል በመሬት ይገባኛል ተነስቶ ለቀናት በቀጠለ ግጭት ቢያንስ የ11 ሰዎች ህይወት ሲያልፍ ከ20 ሺህ በላይ ሰዎች ከመኖሪያቸው መፈናቀላቸው ታውቋል። አሁኑ ወቅት የፌደራል እና የክልሉ የጸጥታ ኃይሎች ወደ አካባቢዎቹ መሰማራታቸው ተገልጿል።   https://bbc.in/2ZUwXUC,0
በኢትዮጵያ ተጨማሪ 805 ሰዎች የኮሮናቫይረስ ሲገኝባቸው የ10 ሰዎች ሕይወት አልፏል  ********************   ባለፉት 24 ሰዓታት በተደረገ 9 ሺህ 786 የላቦራቶሪ ምርመራ 805 ሰዎች የኮሮናቫይረስ እንደተገኘባቸው እና የ10 ሰዎች ሕይወት ማለፉን የጤና ሚኒስቴር አስታውቋል።   በአጠቃላይ በቫይረሱ ሕይወታቸው ያለፈ ሰዎች ቁጥር 263 ደርሷል።   በአሁኑ ሰዓት በቫይረሱ ተይዘው ሕክምና ላይ ያሉ ሰዎች ቁጥር 9 ሺህ 587 ሲሆን 134 ታካሚዎች ደግሞ በፅኑ ሕክምና መከታታያ ክፍል ውስጥ ይገኛሉ።   በዛሬው ዕለት 78 ሰዎች ከበሽታው ያገገሙ ሲሆን፣ በአጠቃላይ በቫይረሱ ያገገሙ ሰዎች ቁጥር 6 ሺህ 763 መድረሱን የጤና ሚኒስቴር አስታውቋል።  በኢትዮጵያ እስካሁን 413 ሺህ 397 የላቦራቶሪ ምርመራ የተደረገ ሲሆን በኮሮና ቫይረስ የተያዙ ሰዎች ቁጥር 16 ሺህ 615 ደርሷል።,0
በቻይና ለመንዳት አዳጋች በሆኑ መንገዶች ላይ የተሽከርካሪ ውድድር በዚህ መልኩ ተከናውኗል  Via: China Xinhua News,0
ከአንበሳ መንጋ ለመሸሽ የዝሆን አስክሬን ውስጥ በመደበቅ ህይወቱን ያተረፈው አስደናቂ ጅብ !!!!   በኬንያው የማራ ናቦይሾ ፓርክ ውስጥ ለማመን የሚከብድ አስገራሚ ክስተት ከሰሞኑ ተሰምቷል።  እንደ እንግሊዙ ሰንዴይ ኤክስፕረስ ዘገባ፥ በፓርኩ ውስጥ የሚገኝ አንድ ብልሀተኛ ጅብ ራሱን ከተራበ የአንበሳ መንጋ ለማዳን ሲል የዝሆን አስክሬን ውስጥ ራሱን በመደበቅ ህይወቱን ሊታደግ ችሏል።   የአንበሳው መንጋ ረሀቡን ለማስታገስ በቻለው ፍጥነት ከሞተው ዝሆን በመመገብ ላይ ሳለ አያ ጅቦ ግን የዝሆኑ ሆድ እቃ ውስጥ ተቀምጦ በጭንቀት ያዳምጥ ነበር።  በፓርኩ ጉብኝት ሲያደርጉ የነበሩ የፓርኩ ሰራተኞች እና ጎብኚዎች እንደገለፁት፥ ከተወሰነ ቆይታ በኋላ የተጨነቀው ጅብ በድንጋጤ ሮጦ ሊያመልጥ ችሏል።  ይህን ሙከራውን አንድ አንበሳ ቢያየውም ሆዱ ሞልቶ ኖሮ ከቁብ አልቆጠረውም።   የአያ ጅቦ እድል ሆነና ሆዱ የሞላ አንበሳ ሩጫ ላይ ብዙም አይደለምና የጅቡ ነፍስ ሊተርፍ ችሏል።,0
ሰበር መረጃ- የትግራይ ቲቪ ጋዜጠኛ ጠፍቶ ወደአዲስ አበባ ሊመጣ ሲል በህወሀት ሰዎች ተገደለ!,1
የኢሬቻ በአል እሴቱን ጠብቆ ለትውልድ እንዲተላለፍ የኦሮሞን ህዝብ ጨምሮ ሌሎች ባለድርሻ አካላት የበኩላቸውን እንዲወጡ የኦሮሚያ ክልል ርእሰ መስተዳድር አቶ ለማ መገርሣ አሳሰቡ፡፡  ርዕሰ መስተዳድሩ የበአሉን አከባበር አስመልክተው ከክልሉ አባገዳዎች ጋር ባደረጉት ውይይት በአሉ የእሬቻ በዓል ከኦሮሞ ህዝብ አልፎ የአለም ቅርስ በመሆኑ ሊጠበቅ ይገባል ብለዋል፡፡ ግዛቸው ደርብ ዝርዝር አለው፡፡,0
የነጃዋር መሐመድ እና የቤተሰቦቻቸው የባንክ አካውንት መታገዱ ተሰማ --- የአርቲስት ሃጫሉ ሁንዴሳ ግድያን ተከትሎ በቁጥጥር ሥር የዋሉ ሰዎች እና የቤተሰብ አባላት የባንክ አካውንት እንዲታገድ በመደረጉ የቤተሰብ አባሎቻቸው ገንዘብ ማንቀሳቀስ ባለመቻላቸው ለችግር መጋለጣቸውን ለቢቢሲ ተናገሩ።  የተጠርጣሪዎች ጠበቃ በበኩላቸው የባንክ አካውንቶቹ እንዳይንቀሳቀሱ የተደረገው ያለ ፍርድ ቤት ትዕዛዝ ነው በሚል ቅሬታ አሰምተዋል።  የባንክ አካውንታቸው እንዳይንቀሳቀስ ከተደረገባቸው ሰዎች መካከል የአቶ ጃዋር መሐመድና ቤተሰባቸው፣ የአቶ በቀለ ገርባ እና የቤተሰባቸው እንዲሁም የጋዜጠኛ መለሰ ዲሪብሳ እና ባለቤቱ እንደሚገኙበት ተገልጿል። | ዝርዝሩን ያንብቡት https://bit.ly/2EGA4aV,0
“ሰልፊ” ለወጣቱ ህልፈት ምክንያት ሆኗል  http://www.fanabc.com/index.php/fbc-shows/item/10190-%E2%80%9C%E1%88%B0%E1%88%8D%E1%8D%8A%E2%80%9D-%E1%88%88%E1%8B%88%E1%8C%A3%E1%89%B1-%E1%88%85%E1%88%8D%E1%8D%88%E1%89%B5-%E1%88%9D%E1%8A%AD%E1%8A%95%E1%8B%AB%E1%89%B5-%E1%88%86%E1%8A%97%E1%88%8D.html,0
የአዲስ አበባ ከተማ አስተዳደር  ምክትል ከንቲባ ኢንጂነር ታከለ ኡማ  በቡራዩና አሸዋ ሜዳ አካባቢዎች  ባለፉት 2 ቀናት በደረሰው ጉዳት  የተሰማቸው ሀዘን ገለጹ,0
ታዲያ ይህ ታላቅ ሰው የሰላም ኖቤል ሽልማት አይገባውም???? ሼር አድርገው ለሁሉም ያድርሱ!,1
ሀይለማርያም ደሳለኝ እና ደመቀ መኮነን ፍ/ቤት ይቀርባሉ ተባለ! ዝርዝሩን እነሆ https://www.yalekelet.com/watch.php?vid=b80052ed0,1
  መንግስት ህዝቡ የሚፈልገውን አገልግሎት ለመስጠት አጥብቆ ሊሰራ እንደሚገባ ጠቅላይ ሚንስትር ኃይለማርያም ደሳለኝ ተናገሩ፡፡ ጠቅላይ ሚንስትሩ የወጣቶችን ጥያቄዎች በሰከነ መልኩ በመረዳት በዴሞክራሲ አግባብ መፍታት ይገባል ብለዋል፡፡,0
"ጠቅላይ ሚኒስትር ዐብይ አህመድ በዛሬው ዕለት ከፖለቲካ ፓርቲ አመራሮች ጋር ውይይት ያካሄዱ ሲሆን ለአንዳንድ ጥያቄዎችና አስተያየቶችም ምላሽ ሰጥተዋል። የዛሬው ውይይት በዋናነት በሁለት ጉዳዮች ላይ ያተኮረ ሲሆን የፖለቲካ ፓርቲዎች የምክክር መድረክ እንዲካሄድ ቀጣይ አቅጣጫን ማስቀመጥ እንዲቻል እና የልማት ጉዳዮች እንዲሁም ሰላምና ደህንነትን የመሳሰሉ ወቅታዊ ጉዳዮች ላይ ያተኮረ መሆኑንም ከጠቅላይ ሚኒስትር ቢሮ የወጣው መግለጫ አመልክቷል። ወቅታዊ ጉዳይን አስመልክቶ የፖርቲ አመራሮቹ ያላቸውን አቋምም በዚህ ውይይት ላይ አንፀባርቀዋል። የህዳሴ ግድብ የስራ ክንውን መፋጠንን አስመልክቶ እንዲሁም የኮሮናቫይረስ ወረርሽኝን ለመግታት መንግሥት የወሰዳቸውን እርምጃዎችና የቫይረሱን ስርጭትም ለመቆጣጠር እየተሰሩ ያሉ ስራዎች ላይ ያላቸውን ድጋፍ የፓርቲ አመራሮቹ ገልፀዋል። ከዚህም ጋር በተያያዘ የኮሮናቫይረስ ወረርሽኝ ጋር ተያይዞ ምርጫው ላልተወሰነ ጊዜ ቢራዘምም የትግራይ ክልል ምርጫ አካሂዳለሁ ማለቱ ""ሕገ-መንግሥታዊ ስርዓትን መናድ ነው፣ ሕገ-መንግሥቱን በመጻረር በሚደረጉ ተግባራት ላይ ሕግ የማስከበር ሥራ እንዲሠራ ጠይቀዋል።"" ማለታቸውን መግለጫው አትቷል። ጠቅላይ ሚኒስትር ዐብይ አህመድ በበኩላቸው ምርጫ ለማድረግ የተዘጋጁ ክልሎች ላይ ምላሽ የሰጡ ሲሆን መንግሥታቸው ኃይልን እንደማይጠቀም ተናግረዋል። ""ፌደራል መንግሥት ግጭት ቆስቋሽ በሆኑ ክልላዊ መንግሥታት ላይ ኃይልን መጠቀም አይጠቀምም፡፡ የፌደራል መንግሥት የኃይል እርምጃን እንደሚወስድ በማሰብ በግልጽ ግፊት እየተደረገበት ቢሆንም፣ ሀገሪቱን የሚያስተዳድሩ ተቋማት እና ሕገ መንግሥታዊ አካሄድ ተጠናክረው መከናወናቸውን ይቀጥላሉ"" ማለታቸውን መግለጫው አስፍሯል። የሃገሪቱን ሰላምን ማስከበርና ደህንነት ከማስጠበቅ ጋር በተመለከተም መንግሥት በሕገ መንግስቱ የተሰጠውን ህግ የማስከበር ስልጣን በሚገባ እንዲጠቀም፣ ሰላምን የሚያውኩ አካላት ላይ ህጋዊ እርምጃ እንዲወስድ የፖለቲካ ፓርቲዎቹ ጠይቀዋል። https://bbc.in/3gaLIs9 ፎቶ፡ PM Office FB",0
በአንድ አይሱዙ መኪና የተጫነ ሃሺሽ ተያዘ  አዲስ አበባ፣ ታህሳስ 30፣ 2012 (ኤፍ ቢ ሲ) በአንድ አይሱዙ መኪና የተጫነ ሃሺሽ መያዙን የጉምሩክ ኮሚሽን አስታወቀ።  ሃሺሹ በተሽከርካሪ ተጭኖ ከሻሸመኔ ወደ ኬንያ በመጓጓዝ ላይ እያለ በሀዋሳ ጉምሩክ ቅርንጫፍ ፅህፈት ቤት በጪጩ ጉምሩክ ጣብያ ጥሶ ለማለፍ ሲሞክር መያዙ ተገልጿል።  የመኪናው አሽከርካሪ ለፍተሻ ተባባሪ ባለመሆኑ ተረኛ ፌደራል ፖሊስ ጎማውን በጥይት በመምታት በቁጥጥር ስር መዋሉም ተገልጿል።  የተያዘው ሃሺሽም በተገቢው መንገድ እንዲወገድ ለሚመለከተው አካል ገቢ መደረጉን ከገቢዎች ሚኒስቴር ያገኘነው መረጃ ያመላክታል።,0
በምስራቅ ሸዋ ዞን ለወንጀል ድርጊቶች ማስፈፀሚያ ሲውሉ የነበሩ 377 ሞተር ሳይክሎች ተያዙ  አዲስ አበባ ፣ መጋቢት 3 ፣ 2012  (ኤፍ ቢ ሲ) በምስራቅ ሸዋ ዞን 7 ወረዳዎች በተካሔደ ድንገተኛ ፍተሻ ለተለያዩ የወንጀል ድርጊቶች ማስፈፀሚያ ሲውሉ የነበሩ 377 ሞተር ሳይክሎች መያዙን የዞኑ ፖሊስ አስታወቀ።  የዞኑ ፖሊስ መምሪያ የህዝብ ግንኙነት ሃላፊ ኮማንደር አስቻለው ዓለሙ እንደገለጹት፥ የተያዙት ህገ ወጥ ሞተር ሳይክሎች  የሰሌዳ ቁጥር የሌላቸው፣ ቦሎና የሶስተኛ ወገን የመድን ሽፋን ያልለጠፉ ናቸው ።  ሞተር ሳይክሎቹ የትራፊክ ህግ ጥሰው በመንቀሳቀሳቸውና በተለያዩ የወንጀል ተግባር ውስጥ በመሳተፍ መጠርጠራቸውንም ተናግረዋል።  ከዚህ ባለፈም ከተፈቀደው የጭነት መጠን በላይ መንገደኞችን በመጫን ተግባር ላይ ተሰማርተው እንደነበር ተመላክቷል።  ለአብነትም በቅርቡ በአንድ ሞተር ሳይክል አምስት ሰዎችን ጭኖ ሲጓዝ ታዝሎ የነበረ ህፃን ከእናቱ ጀርባ አምልጦ በመውደቁ በጅብ መበላቱን  አስታውሰዋል።  በሞተር ሳይክሎቹ ዝርፊያና ህገ ወጥ የጦር መሳሪያ ዝውውር የመሳሰሉ ተግባራት ይፈፀማል ያሉት ኮማንደር አስቻለው፥ በረብሻ ወቅት ቤንዚን በማመላለስ የግልና የመንግስት ንብረት እንዲቃጠል በማድረግ  መጠርጠራቸውም ተጠቁሟል።  እርምጃው በህገ ወጥ ሞተር ሳይክል በመታገዝ የሚፈፀሙ ስርቆቶችንና የተለያዩ ወንጀሎችን ከምንጩ ለማድረቅ  ያለመ መሆኑ ተገልጿል።  በቀጣይም በዞኑ ሁሉም ወረዳዎችና ከተሞች ተጠናክሮ እንደሚቀጥል መገለጹን  ኢዜአ ዘግቧል።,0
